"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"9HKQWI7H","thesis","2017","Gobin Vilas","Three essays on the evaluation of a poverty graduation program","","","","","https://bridges.monash.edu/articles/thesis/Three_essays_on_the_evaluation_of_a_poverty_graduation_program/4816900/1","This thesis comprises three papers that examine a multifaceted approach to poverty alleviation implemented in northern Kenya. The approach combines multiple interventions with the aim of promoting entrepreneurship among ultrapoor women, and emphasizes cash transfers, in addition to business skills training, business mentoring and savings. The first paper takes advantage of the randomized allocation of beneficiaries of the program to one of three funding cycles to estimate its impact on the welfare of beneficiaries. In the short-to-medium run participation in the program is found to have a positive and significant effect on income, savings, asset accumulation and food security. The second paper looks at the impact of the program on female empowerment, and compares survey measures of empowerment to a measure derived from an incentivized decision making experiment. A positive impact of participation in the program on empowerment is found when using an experimental indicator, but not when using traditional survey measures. The experimental indicator also better correlates with indicators of well-being that are associated with more empowered women and is seen as a better measure of empowerment than survey measures, in this context. The final paper takes advantage of the exogenous assignment of ultra-poor women to business groups to examine the effect of team heterogeneity on an experimental measure of trust. Heterogeneity in many characteristics is not found to affect the level of trust and trustworthiness between business partners. However, differences in asset wealth, measured by livestock ownership, is associated with less trust.","2017","2025-10-23 15:52:16","2025-10-22 09:41:05","2025-10-23 15:52:16","","","","","","","Gobin (2017)","","","","","Monash University","","","","","","","","","EPPI-Reviewer ID: 121498819","","C:\Users\LucasSempe\Zotero\storage\P6UPWQRW\20170403GobinThesis+(1).pdf","","P05","EPPI-Reviewer ID: 121498819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5W7BCCBI","report","2015","Gobin","All together now: the impact of a multifaceted approach to poverty alleviation∗","","","","","https://www.boma.ngo/wp-content/uploads/2019/01/Gobin-and-Santos-Dec-2015-All-together-now-the-impact-of-a-multifaceted-approach-to-poverty-graduation.pdf","We examine the impact of the Rural Entrepreneur Access Program (REAP), an example of an approach that combines multiple interventions with the aim of overcoming the constraints facing the ultrapoor. This program was implemented in an extreme setting (arid areas of northern Kenya) and emphasizes cash transfers (rather than asset transfers) to ultra-poor women, in addition to business skills training, business mentoring and savings trainings. Due to over-recruitment, the program was rolled-out in three rounds, with allocation to each round being randomly determined through a public lottery. In the short-run we find that the program has a positive and significant impact on income, savings and asset accumulation and food security","2015","2025-10-23 15:52:16","2025-10-22 09:41:05","2025-10-23 15:52:16","","","","","","","Gobin (2015)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121498818","","C:\Users\LucasSempe\Zotero\storage\WWR4X95R\Gobin-and-Santos-Dec-2015-All-together-now-the-impact-of-a-multifaceted-approach-to-poverty-graduation.pdf","","P05","EPPI-Reviewer ID: 121498818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GG2PX6IW","report","2017","Gobin","Not compromising: using experiments to measure women’s power","","","","","https://novafrica.org/wp-content/uploads/2017/03/Not-compromising-using-experiments-to-measure-womens-power_Paulo_Santos.pdf","We propose an experimental approach to the measurement of women’s power, which we also apply in the context of the evaluation of poverty graduation program. The experimental measure is compared with traditional surveybased measures of empowerment. We find that (1) the two measures are not correlated. We also find (2) a positive impact of participation in the program on empowerment when it is measured using an experimental indicator, but not when using traditional survey measures and that (3) the experimental indicator is better correlated with indicators of well-being usually associated with more empowered women.","2017","2025-10-23 15:52:16","2025-10-22 09:41:05","2025-10-23 15:52:16","","","","","","","Gobin (2017)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121498816","","C:\Users\LucasSempe\Zotero\storage\2FEKQ9SU\Not-compromising-using-experiments-to-measure-womens-power_Paulo_Santos.pdf","","P05","EPPI-Reviewer ID: 121498816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UJI3E645","report","2012","Jawahar Vinay","SWAYAM KRISHI SANGAM ULTRA POOR PROGRAM Qualitative Evaluation of Sustainability of Program Outcomes","","","","","https://www.findevgateway.org/sites/default/files/publications/files/sks-upp-evaluation-final-_jawahar-sengupta_.pdf","This paper documents the results of a qualitative evaluation of the Ultra Poor Program, a pilot poverty alleviation program implemented by Swayam Krishi Sangam NGO in Andhra Pradesh, two and a half years after it ended. Over a 4-week period in January and February 2012, we spoke with over 60 women, of who around 35 had participated in the SKS pilot. This study is part of a wider research agenda in which research teams are following up with program members at least a year after the end of the program to understand how sustainable any positive outcomes of the various graduation pilots have been. We begin by describing the graduation model and the conceptual innovations that gave rise to this particular approach to poverty alleviation. Next, we provide a detailed description of the SKS’s Ultra Poor Program and its unique aspects vis-a-vis the other pilots. In the third section, we describe the results of earlier evaluations of the pilot, both quantitative and qualitative. Finally, we present the findings of our research, which was conducted between January and March of 2012. We conclude with recommendations for SKS to consider as it moves forward with scaling up the Ultra Poor Program in other locations. In brief, we find that the sustainability of the program's outcomes has been uneven. While many social and financial behaviors inculcated by the program seem to have dropped off, many members seem to be continuing to benefit from the livelihood aspects of the program. Furthermore, the heightened political energy in Andhra Pradesh has caused disruptions in the microfinance industry and has greatly expanded social safety nets for poor people; both of which have had serious implications for the Ultra Poor Program's target group.","2012","2025-10-23 15:52:16","2025-10-30 16:36:37","2025-10-23 15:52:16","","","","","","","Jawahar (2012)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121752222","","C:\Users\LucasSempe\Zotero\storage\UNISAXHB\sks-upp-evaluation-final-_jawahar-sengupta_.pdf","","P07","EPPI-Reviewer ID: 121752222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6EESFEPF","document","2013","Morduch Jonathan; Ravi Shamika; Bauchet Jonathan","Substitution Bias and External Validity: Why an Innovative Anti-Poverty Program Showed No Net Impact","","","","","https://papers.ssrn.com/abstract=2317322 https://www.ier.hit-u.ac.jp/primced/documents/No44_dp_up_Pdf_2013_002.pdf","The net impact of development interventions can depend on the availability of close substitutes to the intervention. We analyze a randomized trial of an innovative anti-poverty program in South India which provides “ultra-poor” households with inputs to create a new, sustainable livelihood. We find no statistically significant evidence of lasting net impact on consumption, income or asset accumulation. Instead, income from the new livelihood substituted for earnings from wage labor. A very similar intervention made a large difference elsewhere in South Asia, however, where wage labor alternatives were less compelling. The analysis highlights the roles of substitution bias and dropout bias in shaping evaluation results and delimiting external validity.","2013","2025-10-23 15:52:16","2025-10-30 16:36:35","2025-10-23 15:52:16","","","","","","","Morduch (2013)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121752215        DOI: 10.2139/ssrn.2317322   EPPI-Reviewer Publisher: Social Science Research Network","","C:\Users\LucasSempe\Zotero\storage\B9FW5V5G\ssrn-2317322.pdf","","SSRN; P07; Jonathan  Morduch; Jonathan Bauchet; Shamika Ravi; Substitution Bias and External Validity; Why an Innovative Anti-Poverty Program Showed No Net Impact","EPPI-Reviewer ID: 121752215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7FBV5WSQ","thesis","2014","Voola","Beyond the economics of microfinance: Expanding capabilities to address gender inequalities in the policy and practice of microfinance in India and Australia","","","","","https://ses.library.usyd.edu.au/bitstream/handle/2123/12168/rvoola_ap_thesis_Redacted.pdf?sequence=6","","2014","2025-10-23 15:52:16","2025-10-22 09:41:05","2025-10-23 15:52:16","","","","","","","Voola (2014)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121498804","","C:\Users\LucasSempe\Zotero\storage\D6V4WFWB\rvoola_ap_thesis_Redacted.pdf","","P07","EPPI-Reviewer ID: 121498804","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G5P8AUE5","report","","","Strengthen PSNP4 Institutions and Resilience (SPIR) Development Food Security Activity (DFSA)","","","","","https://careclimatechange.org/wp-content/uploads/2019/03/CARE-SPIR-Program-Brief-Final.pdf","Strengthen PSNP4 Institutions and Resilience is a Development Food Security Activity program. The program is funded by USAID under PL 480 Title II funding (Food for Peace). The program shares Government of Ethiopia’s Productive Safety Net Programme (PSNP) goal of resilience to shocks and livelihoods enhanced, and food security and nutrition improved, for rural households vulnerable to food insecurity. The program works across multiple sectors to address the underlying cause of productive safety net. The main sectors of operation are livelihoods; health, nutrition and WASH; and disaster and climate risk management. The crosssectoral integration is further strengthened by the inclusion of Girls, women and youth empowerment. The SPIR program was collaboratively designed and developed drawing upon lessons and experiences of past programming of involved organizations. The project engaged International Food Policy Research Institute (IFPRI) to lead a robust learning agenda with Hawassa University and Ambo University. The SPIR was awarded to a consortium comprising World Vision (Lead), CARE and Organization for Rehabilitation and Development in Amhara (ORDA).","","2025-10-23 15:52:16","2025-10-22 09:41:05","2025-10-23 15:52:16","","","","","","","Strengthen PSNP4 Institutions...","","","","","","","","","","","","","","EPPI-Reviewer ID: 121498798","","C:\Users\LucasSempe\Zotero\storage\JHQ6Q7ND\CARE-SPIR-Program-Brief-Final.pdf","","P09","EPPI-Reviewer ID: 121498798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QZEBPD2E","webpage","","Administrator","Strengthen PSNP4 Institutions and Resilience (SPIR) Development Food Security Activity (DFSA)","ORDA","","","","https://www.ordaethiopia.org/index.php/news/latest-news/424-strengthen-psnp4-institutions-and-resilience-spir-development-food-security-activity-dfsa","ORDA Ethiopia","","2025-10-23 15:52:16","2025-10-22 09:41:05","2025-10-23 15:52:16","","","","","","","Strengthen PSNP4 Institutions... (Administrator)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121498795","","","","P09","EPPI-Reviewer ID: 121498795","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX6AQVZN","webpage","","","Strengthen PSNP Institutions and Resilience II (SPIR II)","","","","","https://www.wvi.org/Ethiopia/grants/strengthen-psnp-institutions-and-resilience-ii-spir-ii","Strengthen Productive Safety Net Program (PSNP) Institutions and Resilience II (SPIR) II is a five-year Resilience Food Security Activity (RFSA), led by World Vision and executed by a consortium of partners, including CARE, ORDA Ethiopia, and learning partner IFPRI.","","2025-10-23 15:52:16","2025-10-22 09:41:05","2025-10-23 15:52:16","","","","","","","Strengthen PSNP Institutions...","","","","","","","","","","","","","","EPPI-Reviewer ID: 121498793","","","","P09","EPPI-Reviewer ID: 121498793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R84SEGB2","report","2018","","Trickle Up Financial Statements 2018","","","","","https://trickleup.org/wp-content/uploads/2020/04/FinancialStatement_2018.pdf","","2018","2025-10-23 15:52:34","2025-10-22 09:41:05","2025-10-23 15:52:34","","","","","","","Trickle Up Financial... (2018)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121498891","","C:\Users\LucasSempe\Zotero\storage\FQ8DLQ7H\2018 - Trickle Up Financial Statements 2018.pdf","","P13","EPPI-Reviewer ID: 121498891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E7UQRG9S","report","2017","","Trickle Up Financial Statements 2017","","","","","https://trickleup.org/wp-content/uploads/2020/04/FinancialStatement_2017.pdf","","2017","2025-10-23 15:52:34","2025-10-22 09:41:05","2025-10-23 15:52:34","","","","","","","Trickle Up Financial... (2017)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121498890","","C:\Users\LucasSempe\Zotero\storage\S4VQ72C4\2017 - Trickle Up Financial Statements 2017.pdf","","P13","EPPI-Reviewer ID: 121498890","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RU5EVV2I","report","2016","","Trickle Up Financial Statements 2016","","","","","https://trickleup.org/wp-content/uploads/2020/04/FinancialStatement_2016.pdf","","2016","2025-10-23 15:52:34","2025-10-22 09:41:05","2025-10-23 15:52:34","","","","","","","Trickle Up Financial... (2016)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121498889","","C:\Users\LucasSempe\Zotero\storage\6QR3U26V\2016 - Trickle Up Financial Statements 2016.pdf","","P13","EPPI-Reviewer ID: 121498889","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RS9VD7WG","report","2025","Trickle Up","Trickle Up Annual Report 2024–2025","","","","","https://trickleup.org/wp-content/uploads/2025/09/Trickle-Up-Annual-Report-2024-2025.pdf","The Trickle Up Annual Report 2024–2025 highlights progress in advancing economic inclusion and resilience for women in extreme poverty worldwide. It presents key programmatic results, partnerships, and impact stories from initiatives in Africa, Asia, and Latin America, with a focus on scaling Graduation Approach models, digital inclusion, and locally led development. The report also details Trickle Up’s strategic goals, financial performance, and global collaborations supporting inclusive growth.","2025","2025-10-23 15:52:34","2025-10-22 09:41:05","2025-10-23 15:52:34","","","","","","","Trickle (2025)","","","","","","New York","","","","","","","","EPPI-Reviewer ID: 121498887","","C:\Users\LucasSempe\Zotero\storage\RJEDT4K3\Trickle-Up-Annual-Report-2024-2025.pdf","","Poverty reduction; Women’s empowerment; Inclusive development; Digital inclusion; Economic inclusion; Graduation Approach; Annual report; P13; Trickle Up","EPPI-Reviewer ID: 121498887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XI6TH6F7","report","2024","Trickle Up","Maximizing Impact: The MPOWERED Program’s SROI Evaluation","","","","","https://trickleup.org/mpowered-sroi-evaluation-2024/","Trickle Up launched the MPOWERED (Mobile Connections to Promote Economic Development of Women) project with Tata Communications and the state branches of the National Rural Livelihoods Mission in Odisha and Jharkhand in 2016. The project partnered with 2,800 women across Jharkhand and Odisha to build sustainable livelihoods and foster social, digital, and economic inclusion from 2016-2023. The project applied Trickle Up’s Graduation Approach to building sustainable livelihoods and adding the power of smartphones to close the gender digital divide, support for livelihood activities through the PoP app and trainings, and provide access to markets and social networks. This evaluation was completed in partnership with Tata Communications in March 2024. The MPOWERED program achieved an SROI ratio of 10.54, demonstrating high efficiency and effectiveness. Key outcomes include diversified income, improved financial and digital inclusion, enhanced food security and nutrition, and strengthened community empowerment. Recommendations include investing in natural resource management, strengthening government collaboration, expanding training, improving market access, and enhancing digital literacy tools.","2024","2025-10-23 15:52:34","2025-10-22 09:41:05","2025-10-23 15:52:34","","","","","","","Trickle (2024)","","","","","","New York, NY","","","","","","","","EPPI-Reviewer ID: 121498879","","C:\Users\LucasSempe\Zotero\storage\EIRCXI43\MPOWERED-Social-Return-on-Investment.pdf","","India; Livelihoods; Odisha; Graduation Approach; P13; Jharkhand; Digital Inclusion; Social Return on Investment; Women’s Economic Empowerment","EPPI-Reviewer ID: 121498879","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MH6NBDG4","journalArticle","","El-Zoghbi Mayada","Creating Pathways for the Poorest: Early Lessons on Implementing the Graduation Model","","","","10.1596/9485","https://www.cgap.org/sites/default/files/researches/documents/CGAP-Brief-Creating-Pathways-for-the-Poorest-Early-Lessons-on-Implementing-the-Graduation-Model-Dec-2009.pdf","","","2025-10-23 15:52:34","2025-10-22 09:41:05","2025-10-23 15:52:34","","","","","","","Creating Pathways for... (El-Zoghbi)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121498868","","C:\Users\LucasSempe\Zotero\storage\TTBZBN3Q\CGAP-Brief-Creating-Pathways-for-the-Poorest-Early-Lessons-on-Implementing-the-Graduation-Model-Dec-2009.pdf","","P01","EPPI-Reviewer ID: 121498868","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4JBBM92C","webpage","2023","BRAC","TACKLING POVERTY AND INEQUALITY ALL THE WAY TO THE LAST MILE","","","","","https://www.brac.net/program/wp-content/uploads/2024/07/Ultra-Poor-Graduation-UPG-Programme-Highlights-2023.pdf","","2023","2025-10-23 15:52:34","2025-10-30 16:36:38","2025-10-23 15:52:34","","","","","","","BRAC (2023)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121752226","","C:\Users\LucasSempe\Zotero\storage\KE9BA59W\Ultra-Poor-Graduation-UPG-Programme-Highlights-2023.pdf","","P01","EPPI-Reviewer ID: 121752226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"375IIB6I","journalArticle","2013","","Programa Sembrando Oportunidades fue presentado oficialmente y se inicia hoy viernes","Secretaria Nacional de Cultura Paraguay","","","","https://cultura.gov.py/2013/10/programa-sembrando-oportunidades-fue-presentado-oficialmente-con-inicio-de-ejecucion/","El programa del Gobierno Nacional denominado Sembrando Oportunidades, que pretende reducir la pobreza extrema en las zonas más carenciadas del país, fue presentado oficialmente esta tarde en el pal…","2013","2025-10-23 15:52:34","2025-10-22 09:41:05","2025-10-23 15:52:34","","","","","","","Programa Sembrando Oportunidades... (2013)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121498856","","","","P06","EPPI-Reviewer ID: 121498856","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2BBMQ5VJ","report","2024","BOMA","BOMA 2024 Q3 Impact Report","","","","","https://www.boma.ngo/wp-content/uploads/2024/10/BOMA-2024-Q3-Impact-Report.pdf","Sustainable Outcomes and Improved Livelihoods (SOIL) | Kenya / Ethiopia In June, BOMA and the African Wildlife Foundation (AWF) entered the official induction phase of our new program aimed at promoting entrepreneurship, improving food security and nutrition, and the wellbeing of 5,400 participants and 27,000 children in 15 locations throughout Marsabit, Kenya, and the Simien Mountain region of northern Ethiopia.Theprogramwill work with threecohortsof participantson an 18-month scale over the course of five years, establishing an initial 900 Business Groups (BGs) this year and 600 next year in Kenya, followed by 300 in Ethiopia during year three. The design and interventions all sit at the nexus of nutrition, natural resources management (NRM), and climate resilience and will combine BOMA’s REAP for Nutrition adapted poverty graduation model with AWF’s conservation and ecological restoration interventions. This quarter saw the execution of preliminary activities like school and health facility mapping, team on-boarding and training, the recruitment of mentors, and inception meetings with key partners and stakeholders including the Ministry of Health, Agriculture, Water and Natural Resources, the Ministry of Education, the Ministry of Fisheries, Youth, and Livestock, and the Grevy Zebra Trust. Nawiri | Kenya USAID-funded Nawiri, which aims to reach 598,475 participants in Turkana and Samburu by 2027, released its final evaluation of the first program cohort (enrolled in June 2022 and exited in January 2024). Available to the public by year-end, the report assesses the progress of 8,700 program households after 18 months of interventions, training, and mentorship. Graduation is achieved when a participant and their household meet the necessary conditions for nutrition resilience. To assess whether a household has graduated, evaluators apply criteria across nutrition, food security, livelihoods, shock preparedness, and social and human capital investment. For a household to be considered as having met the graduation criteria, participants must fulfill nutrition-focused requirements and at least three additional criteria.","2024","2025-10-23 15:52:34","2025-10-22 09:41:05","2025-10-23 15:52:34","","","","","","","BOMA (2024)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121498832","","C:\Users\LucasSempe\Zotero\storage\93TFRS98\BOMA-2024-Q3-Impact-Report.pdf","","P05","EPPI-Reviewer ID: 121498832","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
