Coder name,Notes,StudyID,EstimateID,Author name,Intervention abbreviation and name,Length of follow up,Exposure to intervention,Consumption support (cash or in-kind) to stabilize food security and prevent households from selling assets to survive ,Healthcare provision to address the basic health needs of individuals and households,"Assets transfer (often livestock, tools, or seed capital) to provide a foundation for an income-generation activity.",Skills training to enable participants to productively manage and grow their assets.,"Savings facilitation (e.g., savings accounts or linkages to microfinance institutions) to foster financial discipline and resilience.",Coaching and mentoring to offer continuous motivation and goal-setting support.,"Social empowerment and linkages to social protection, markets, and public services to encourage opportunities and inclusion in existing systems.",Evaluation Design,Outcome category,Outcome name,Outcome description,Reverse sign,Treatment,Source,Coeff reg,SE reg ,Tstat reg ,CI_LB reg ,CI_UP reg ,P value exact ,Clusters treatment ,Clusters control ,Clusters total ,N treatment,N control ,N total ,# of periods,Does the sample size need to be corrected? ,n_T_revised,Formula Used,d,d_rev,yi,var(d),j adjustment,vi,se(g),CI_l,CI_u,cash_control,cash_control_desc,targeting_women,targeting_women_desc,program_id,program_name,full Intervention country abbreviation,uoa_analysis_needed,uoa_analysis_needed_desc,Year of publication,Name,Country,assets_tot_selected_re,assets_tot_selected_rve,assets_tot_selected_explanation,expenditure_tot_selected_re,expenditure_tot_selected_rve,expenditure_tot_selected_explanations,expenditure_food_selected_re,expenditure_food_selected_rve,expenditure_food_selected_explanations,income_tot_selected_re,income_tot_selected_rve,income_tot_selected_explanations,savings_val_selected_re,savings_val_selected_rve,savings_val_selected_explanation,poverty_status_selected_re,poverty_status_selected_explanations,poverty_index_selected_re,poverty_index_selected_explanations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea,,121058356,121058356_19,Bossuroy et al.,Pathways out of Extreme poverty: Tackling Psychosocial and Capital Constraints with a Multi-Faceted Social Protection Program in Niger,18,24,1,0,1,1,1,1,1,1,Income,"Livestock revenue (yearly, USD)","Livestock revenue (yearly, USD)",0,Capital intervention,"page: 43; table: 2; table label: Table 2: Beneficiary Revenues; row label: Followup 2 (18 months after cash grants)Capital; column label: (4) Livestock revenue (yearly, USD)",14.79,5.43,2.723756906,,,p<.01,,,322,,,4252,,0,4252,6,0.083541393,0.083541393,0.083536478,0.000941144,0.999823519,0.000940978,0.030675365,0.023412763,0.143660194,1,"""...conducting a four-arm randomized controlled trial (RCT) of a multi-faceted programme implemented by the Government of Niger on top of a poverty-targeted cash transfer programme for women (Table 1). All study groups receive monthly cash transfers. The three treatment arms include a core set of components: savings groups, coaching and entrepreneurship training. A ‘Capital’ arm adds a lump-sum cash grant6,7 (and is similar to a graduation programme)"". p2",1,"Yes targeting women: All treatment and control group observations were households with women who were already receiving a cash transfer programme (""We use a four-arm (three treatment and one control) randomized controlled trial (RCT) conducted in a sample of women already receiving monthly poverty-targeted cash transfers from a national program"") p2",1,Niger CTP Full,Niger Cash Transfer Programme,0,"UoA is household p16 (equation) 
UoR: village ""The study is a cluster-randomized controlled trial in which villages with existing cash transfer beneficiaries were randomly allocated to one of the four arms "" p1 but SE clustered at village level ""tandard errors are clustered at the village level, the unit of randomization. "" p16",2021,Bossuroy et al. (2021) Niger CTP Full,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea,,121058356,121058356_2,Bossuroy et al.,Pathways out of Extreme poverty: Tackling Psychosocial and Capital Constraints with a Multi-Faceted Social Protection Program in Niger,6,24,1,0,1,1,1,1,1,1,Expenditure,"Gross consumption (daily, USD/adult eq.)","Gross consumption (daily, USD/adult eq.)",0,Full intervention (psychosocial + capital interventions),"page: 42; table: 1; table label: Table 1: Primary Outcomes; row label: Followup 1 (6 months after cash grants) Full; column label: (1) Gross consumption (daily, USD/adult eq.)",0.25,0.06,4.166666667,,,p<.01,,,322,,,4405,,0,4405,6,0.125558407,0.125558407,0.125551278,0.000908954,0.999829652,0.000908799,0.030146292,0.066464546,0.184638009,1,"""...conducting a four-arm randomized controlled trial (RCT) of a multi-faceted programme implemented by the Government of Niger on top of a poverty-targeted cash transfer programme for women (Table 1). All study groups receive monthly cash transfers. The three treatment arms include a core set of components: savings groups, coaching and entrepreneurship training. A ‘Capital’ arm adds a lump-sum cash grant6,7 (and is similar to a graduation programme)"". p2",1,"Yes targeting women: All treatment and control group observations were households with women who were already receiving a cash transfer programme (""We use a four-arm (three treatment and one control) randomized controlled trial (RCT) conducted in a sample of women already receiving monthly poverty-targeted cash transfers from a national program"") p2",1,Niger CTP Capital,Niger Cash Transfer Programme,0,"UoA is household p16 (equation) 
UoR: village ""The study is a cluster-randomized controlled trial in which villages with existing cash transfer beneficiaries were randomly allocated to one of the four arms "" p1 but SE clustered at village level ""tandard errors are clustered at the village level, the unit of randomization. "" p16",2021,Bossuroy et al. (2021) Niger CTP Capital,Niger,,,,,,,,,Not food expenditure outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea,,121058356,121058356_20,Bossuroy et al.,Pathways out of Extreme poverty: Tackling Psychosocial and Capital Constraints with a Multi-Faceted Social Protection Program in Niger,18,24,1,0,1,1,1,1,1,1,Income,"Livestock revenue (yearly, USD)","Livestock revenue (yearly, USD)",0,Full intervention (psychosocial + capital interventions),"page: 43; table: 2; table label: Table 2: Beneficiary Revenues; row label: Followup 2 (18 months after cash grants)Full; column label: (4) Livestock revenue (yearly, USD)",16.75,5.87,2.853492334,,,p<.01,,,322,,,4252,,0,4252,6,0.087520558,0.087520558,0.087515409,0.000941184,0.999823519,0.000941018,0.030676017,0.027390415,0.147640403,1,"""...conducting a four-arm randomized controlled trial (RCT) of a multi-faceted programme implemented by the Government of Niger on top of a poverty-targeted cash transfer programme for women (Table 1). All study groups receive monthly cash transfers. The three treatment arms include a core set of components: savings groups, coaching and entrepreneurship training. A ‘Capital’ arm adds a lump-sum cash grant6,7 (and is similar to a graduation programme)"". p2",1,"Yes targeting women: All treatment and control group observations were households with women who were already receiving a cash transfer programme (""We use a four-arm (three treatment and one control) randomized controlled trial (RCT) conducted in a sample of women already receiving monthly poverty-targeted cash transfers from a national program"") p2",1,Niger CTP Full,Niger Cash Transfer Programme,0,"UoA is household p16 (equation) 
UoR: village ""The study is a cluster-randomized controlled trial in which villages with existing cash transfer beneficiaries were randomly allocated to one of the four arms "" p1 but SE clustered at village level ""tandard errors are clustered at the village level, the unit of randomization. "" p16",2021,Bossuroy et al. (2021) Niger CTP Full,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea,,121058356,121058356_21,Bossuroy et al.,Pathways out of Extreme poverty: Tackling Psychosocial and Capital Constraints with a Multi-Faceted Social Protection Program in Niger,6,24,1,0,1,1,1,1,1,1,Assets,Livestock count (TLU),Livestock count (TLU),0,Capital intervention,page: 48; table: 7; table label: Table 7: Livestock (Household); row label: Followup 1 (6 months after cash grants) Capital; column label: (1) Livestock count (TLU),0.74,0.14,5.285714286,,,p<.01,,,322,,,4476,,0,4476,6,0.15801148,0.15801148,0.15800265,0.00089505,0.999832355,0.0008949,0.029914871,0.099369502,0.216635798,1,"""...conducting a four-arm randomized controlled trial (RCT) of a multi-faceted programme implemented by the Government of Niger on top of a poverty-targeted cash transfer programme for women (Table 1). All study groups receive monthly cash transfers. The three treatment arms include a core set of components: savings groups, coaching and entrepreneurship training. A ‘Capital’ arm adds a lump-sum cash grant6,7 (and is similar to a graduation programme)"". p2",1,"Yes targeting women: All treatment and control group observations were households with women who were already receiving a cash transfer programme (""We use a four-arm (three treatment and one control) randomized controlled trial (RCT) conducted in a sample of women already receiving monthly poverty-targeted cash transfers from a national program"") p2",1,Niger CTP Capital,Niger Cash Transfer Programme,0,"UoA is household p16 (equation) 
UoR: village ""The study is a cluster-randomized controlled trial in which villages with existing cash transfer beneficiaries were randomly allocated to one of the four arms "" p1 but SE clustered at village level ""tandard errors are clustered at the village level, the unit of randomization. "" p16",2021,Bossuroy et al. (2021) Niger CTP Capital,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea,,121058356,121058356_22,Bossuroy et al.,Pathways out of Extreme poverty: Tackling Psychosocial and Capital Constraints with a Multi-Faceted Social Protection Program in Niger,6,24,1,0,1,1,1,1,1,1,Assets,Livestock count (TLU),Livestock count (TLU),0,Full intervention (psychosocial + capital interventions),page: 48; table: 7; table label: Table 7: Livestock (Household); row label: Followup 1 (6 months after cash grants) Full; column label: (1) Livestock count (TLU),0.9,0.16,5.625,,,p<.01,,,322,,,4476,,0,4476,6,0.168154109,0.168154109,0.168144712,0.000895234,0.999832355,0.000895084,0.029917959,0.109505512,0.226783912,1,"""...conducting a four-arm randomized controlled trial (RCT) of a multi-faceted programme implemented by the Government of Niger on top of a poverty-targeted cash transfer programme for women (Table 1). All study groups receive monthly cash transfers. The three treatment arms include a core set of components: savings groups, coaching and entrepreneurship training. A ‘Capital’ arm adds a lump-sum cash grant6,7 (and is similar to a graduation programme)"". p2",1,"Yes targeting women: All treatment and control group observations were households with women who were already receiving a cash transfer programme (""We use a four-arm (three treatment and one control) randomized controlled trial (RCT) conducted in a sample of women already receiving monthly poverty-targeted cash transfers from a national program"") p2",1,Niger CTP Full,Niger Cash Transfer Programme,0,"UoA is household p16 (equation) 
UoR: village ""The study is a cluster-randomized controlled trial in which villages with existing cash transfer beneficiaries were randomly allocated to one of the four arms "" p1 but SE clustered at village level ""tandard errors are clustered at the village level, the unit of randomization. "" p16",2021,Bossuroy et al. (2021) Niger CTP Full,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea,,121058356,121058356_23,Bossuroy et al.,Pathways out of Extreme poverty: Tackling Psychosocial and Capital Constraints with a Multi-Faceted Social Protection Program in Niger,6,24,1,0,1,1,1,1,1,1,Assets,Livestock asset value (USD),Livestock asset value (USD),0,Capital intervention,page: 48; table: 7; table label: Table 7: Livestock (Household); row label: Followup 1 (6 months after cash grants) Capital; column label: (2) Livestock asset value (USD),268.77,76.89,3.495513071,,,p<.01,,,322,,,4418,,0,4418,6,0.105178766,0.105178766,0.105172811,0.000906013,0.999830153,0.000905859,0.030097494,0.046181722,0.1641639,1,"""...conducting a four-arm randomized controlled trial (RCT) of a multi-faceted programme implemented by the Government of Niger on top of a poverty-targeted cash transfer programme for women (Table 1). All study groups receive monthly cash transfers. The three treatment arms include a core set of components: savings groups, coaching and entrepreneurship training. A ‘Capital’ arm adds a lump-sum cash grant6,7 (and is similar to a graduation programme)"". p2",1,"Yes targeting women: All treatment and control group observations were households with women who were already receiving a cash transfer programme (""We use a four-arm (three treatment and one control) randomized controlled trial (RCT) conducted in a sample of women already receiving monthly poverty-targeted cash transfers from a national program"") p2",1,Niger CTP Capital,Niger Cash Transfer Programme,0,"UoA is household p16 (equation) 
UoR: village ""The study is a cluster-randomized controlled trial in which villages with existing cash transfer beneficiaries were randomly allocated to one of the four arms "" p1 but SE clustered at village level ""tandard errors are clustered at the village level, the unit of randomization. "" p16",2021,Bossuroy et al. (2021) Niger CTP Capital,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea,,121058356,121058356_24,Bossuroy et al.,Pathways out of Extreme poverty: Tackling Psychosocial and Capital Constraints with a Multi-Faceted Social Protection Program in Niger,6,24,1,0,1,1,1,1,1,1,Assets,Livestock asset value (USD),Livestock asset value (USD),0,Full intervention (psychosocial + capital interventions),page: 48; table: 7; table label: Table 7: Livestock (Household); row label: Followup 1 (6 months after cash grants) Full; column label: (2) Livestock asset value (USD),305.51,75.82,4.029411765,,,p<.01,,,322,,,4418,,0,4418,6,0.121243591,0.121243591,0.121236726,0.000906219,0.999830153,0.000906065,0.030100913,0.062238937,0.180234516,1,"""...conducting a four-arm randomized controlled trial (RCT) of a multi-faceted programme implemented by the Government of Niger on top of a poverty-targeted cash transfer programme for women (Table 1). All study groups receive monthly cash transfers. The three treatment arms include a core set of components: savings groups, coaching and entrepreneurship training. A ‘Capital’ arm adds a lump-sum cash grant6,7 (and is similar to a graduation programme)"". p2",1,"Yes targeting women: All treatment and control group observations were households with women who were already receiving a cash transfer programme (""We use a four-arm (three treatment and one control) randomized controlled trial (RCT) conducted in a sample of women already receiving monthly poverty-targeted cash transfers from a national program"") p2",1,Niger CTP Full,Niger Cash Transfer Programme,0,"UoA is household p16 (equation) 
UoR: village ""The study is a cluster-randomized controlled trial in which villages with existing cash transfer beneficiaries were randomly allocated to one of the four arms "" p1 but SE clustered at village level ""tandard errors are clustered at the village level, the unit of randomization. "" p16",2021,Bossuroy et al. (2021) Niger CTP Full,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea,,121058356,121058356_25,Bossuroy et al.,Pathways out of Extreme poverty: Tackling Psychosocial and Capital Constraints with a Multi-Faceted Social Protection Program in Niger,18,24,1,0,1,1,1,1,1,1,Assets,Livestock count (TLU),Livestock count (TLU),0,Capital intervention,page: 48; table: 7; table label: Table 7: Livestock (Household); row label: Followup 2 (18 months after cash grants) Capital; column label: (1) Livestock count (TLU),0.52,0.16,3.25,,,p<.01,,,322,,,4303,,0,4303,6,0.099089511,0.099089511,0.099083751,0.000930154,0.999825612,0.000929992,0.030495774,0.039312033,0.158855469,1,"""...conducting a four-arm randomized controlled trial (RCT) of a multi-faceted programme implemented by the Government of Niger on top of a poverty-targeted cash transfer programme for women (Table 1). All study groups receive monthly cash transfers. The three treatment arms include a core set of components: savings groups, coaching and entrepreneurship training. A ‘Capital’ arm adds a lump-sum cash grant6,7 (and is similar to a graduation programme)"". p2",1,"Yes targeting women: All treatment and control group observations were households with women who were already receiving a cash transfer programme (""We use a four-arm (three treatment and one control) randomized controlled trial (RCT) conducted in a sample of women already receiving monthly poverty-targeted cash transfers from a national program"") p2",1,Niger CTP Capital,Niger Cash Transfer Programme,0,"UoA is household p16 (equation) 
UoR: village ""The study is a cluster-randomized controlled trial in which villages with existing cash transfer beneficiaries were randomly allocated to one of the four arms "" p1 but SE clustered at village level ""tandard errors are clustered at the village level, the unit of randomization. "" p16",2021,Bossuroy et al. (2021) Niger CTP Capital,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea,,121058356,121058356_26,Bossuroy et al.,Pathways out of Extreme poverty: Tackling Psychosocial and Capital Constraints with a Multi-Faceted Social Protection Program in Niger,18,24,1,0,1,1,1,1,1,1,Assets,Livestock count (TLU),Livestock count (TLU),0,Full intervention (psychosocial + capital interventions),page: 48; table: 7; table label: Table 7: Livestock (Household); row label: Followup 2 (18 months after cash grants) Full; column label: (1) Livestock count (TLU),0.8,0.14,5.714285714,,,p<.01,,,322,,,4303,,0,4303,6,0.174223315,0.174223315,0.174213188,0.000931348,0.999825612,0.000931185,0.030515326,0.114403149,0.234023227,1,"""...conducting a four-arm randomized controlled trial (RCT) of a multi-faceted programme implemented by the Government of Niger on top of a poverty-targeted cash transfer programme for women (Table 1). All study groups receive monthly cash transfers. The three treatment arms include a core set of components: savings groups, coaching and entrepreneurship training. A ‘Capital’ arm adds a lump-sum cash grant6,7 (and is similar to a graduation programme)"". p2",1,"Yes targeting women: All treatment and control group observations were households with women who were already receiving a cash transfer programme (""We use a four-arm (three treatment and one control) randomized controlled trial (RCT) conducted in a sample of women already receiving monthly poverty-targeted cash transfers from a national program"") p2",1,Niger CTP Full,Niger Cash Transfer Programme,0,"UoA is household p16 (equation) 
UoR: village ""The study is a cluster-randomized controlled trial in which villages with existing cash transfer beneficiaries were randomly allocated to one of the four arms "" p1 but SE clustered at village level ""tandard errors are clustered at the village level, the unit of randomization. "" p16",2021,Bossuroy et al. (2021) Niger CTP Full,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea,,121058356,121058356_27,Bossuroy et al.,Pathways out of Extreme poverty: Tackling Psychosocial and Capital Constraints with a Multi-Faceted Social Protection Program in Niger,18,24,1,0,1,1,1,1,1,1,Assets,Livestock asset value (USD),Livestock asset value (USD),0,Capital intervention,page: 48; table: 7; table label: Table 7: Livestock (Household); row label: Followup 2 (18 months after cash grants) Capital; column label: (2) Livestock asset value (USD),259.62,80.47,3.226295514,,,p<.01,,,322,,,4263,,0,4263,6,0.098827196,0.098827196,0.098821397,0.000938879,0.999823975,0.000938714,0.030638438,0.03877006,0.158872735,1,"""...conducting a four-arm randomized controlled trial (RCT) of a multi-faceted programme implemented by the Government of Niger on top of a poverty-targeted cash transfer programme for women (Table 1). All study groups receive monthly cash transfers. The three treatment arms include a core set of components: savings groups, coaching and entrepreneurship training. A ‘Capital’ arm adds a lump-sum cash grant6,7 (and is similar to a graduation programme)"". p2",1,"Yes targeting women: All treatment and control group observations were households with women who were already receiving a cash transfer programme (""We use a four-arm (three treatment and one control) randomized controlled trial (RCT) conducted in a sample of women already receiving monthly poverty-targeted cash transfers from a national program"") p2",1,Niger CTP Capital,Niger Cash Transfer Programme,0,"UoA is household p16 (equation) 
UoR: village ""The study is a cluster-randomized controlled trial in which villages with existing cash transfer beneficiaries were randomly allocated to one of the four arms "" p1 but SE clustered at village level ""tandard errors are clustered at the village level, the unit of randomization. "" p16",2021,Bossuroy et al. (2021) Niger CTP Capital,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea,,121058356,121058356_28,Bossuroy et al.,Pathways out of Extreme poverty: Tackling Psychosocial and Capital Constraints with a Multi-Faceted Social Protection Program in Niger,18,24,1,0,1,1,1,1,1,1,Assets,Livestock asset value (USD),Livestock asset value (USD),0,Full intervention (psychosocial + capital interventions),page: 48; table: 7; table label: Table 7: Livestock (Household); row label: Followup 2 (18 months after cash grants) Full; column label: (2) Livestock asset value (USD),329.12,71.06,4.631578947,,,p<.01,,,322,,,4263,,0,4263,6,0.141873538,0.141873538,0.141865214,0.000939487,0.999823975,0.000939321,0.03064835,0.081794447,0.201935981,1,"""...conducting a four-arm randomized controlled trial (RCT) of a multi-faceted programme implemented by the Government of Niger on top of a poverty-targeted cash transfer programme for women (Table 1). All study groups receive monthly cash transfers. The three treatment arms include a core set of components: savings groups, coaching and entrepreneurship training. A ‘Capital’ arm adds a lump-sum cash grant6,7 (and is similar to a graduation programme)"". p2",1,"Yes targeting women: All treatment and control group observations were households with women who were already receiving a cash transfer programme (""We use a four-arm (three treatment and one control) randomized controlled trial (RCT) conducted in a sample of women already receiving monthly poverty-targeted cash transfers from a national program"") p2",1,Niger CTP Full,Niger Cash Transfer Programme,0,"UoA is household p16 (equation) 
UoR: village ""The study is a cluster-randomized controlled trial in which villages with existing cash transfer beneficiaries were randomly allocated to one of the four arms "" p1 but SE clustered at village level ""tandard errors are clustered at the village level, the unit of randomization. "" p16",2021,Bossuroy et al. (2021) Niger CTP Full,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
